"Il","Ilce","ToplamSandik","ToplamSecmen","KullanilanOy","GecerliOy","Turnout","GecerliOy.Orani","Oy.SP","Parti.Oran.SP","Oy.BTP","Parti.Oran.BTP","Oy.TKP","Parti.Oran.TKP","Oy.VP","Parti.Oran.VP","Oy.BBP","Parti.Oran.BBP","Oy.CHP","Parti.Oran.CHP","Oy.AKP","Parti.Oran.AKP","Oy.DP","Parti.Oran.DP","Oy.DSP","Parti.Oran.DSP","Oy.Bagimsiz","Parti.Oran.Bagimsiz","Oy.MHP","Parti.Oran.MHP","Oy.IYI","Parti.Oran.IYI","Oy.HDP","Parti.Oran.HDP"
"ESKISEHIR","Han",17,2018,1886,1762,0.934588701684836,0.934252386002121,10,0.00567536889897843,6,0.00340522133938706,0,0,7,0.0039727582292849,0,0,1047,0.594211123723042,692,0.392735527809308,0,0,0,0,0,0,0,0,0,0,0,0
"ESKISEHIR","Mihalgazi",12,2800,2619,2487,0.935357142857143,0.949599083619702,54,0.0217129071170084,2,0.000804181745074387,0,0,4,0.00160836349014877,35,0.0140731805388018,1071,0.430639324487334,1319,0.530357860876558,0,0,2,0.000804181745074387,0,0,0,0,0,0,0,0
"ESKISEHIR","Odunpazari",921,297881,254796,248519,0.855361704841866,0.975364605409818,2752,0.0110736000064381,256,0.00103010232618029,0,0,400,0.00160953488465671,0,0,120394,0.484445857258399,113207,0.455526539218329,917,0.0036898587230755,1146,0.00461131744454146,0,0,0,0,9447,0.0380131901383798,0,0
"ESKISEHIR","Tepebasi",831,266575,226008,220730,0.847821438619525,0.976646844359492,2832,0.0128301544873828,282,0.00127757894259956,0,0,417,0.00188918588320573,0,0,124194,0.562651202826983,90783,0.411285280659629,941,0.00426312689711412,1281,0.00580347030308522,0,0,0,0,0,0,0,0
"GAZIANTEP","Araban",86,20714,18629,17426,0.899343439219851,0.93542326480219,147,0.00843567083668082,84,0.00482038333524618,0,0,0,0,0,0,9049,0.519281533340985,8091,0.46430620911282,0,0,0,0,55,0.00315620337426833,0,0,0,0,0,0
"GAZIANTEP","Islahiye",160,43617,38475,36640,0.882110186395213,0.95230669265757,1859,0.0507368995633188,94,0.00256550218340611,0,0,0,0,0,0,15172,0.414082969432314,18183,0.496260917030568,1278,0.0348799126637555,0,0,54,0.00147379912663755,0,0,0,0,0,0
"GAZIANTEP","Nizip",324,88309,74074,70272,0.83880465184749,0.948672948672949,1074,0.0152834699453552,224,0.00318761384335155,0,0,0,0,0,0,0,0,37395,0.532146516393443,470,0.00668829690346084,2965,0.0421931921675774,446,0.00634676684881603,0,0,27698,0.394154143897996,0,0
"GAZIANTEP","Oguzeli",118,20784,18752,17749,0.902232486528099,0.946512372013652,205,0.0115499464758578,96,0.00540875542284072,0,0,0,0,0,0,7007,0.394782804665052,0,0,167,0.00940898078765001,0,0,100,0.00563412023212575,10174,0.573215392416474,0,0,0,0
"GAZIANTEP","Yavuzeli",60,13300,12347,11910,0.928345864661654,0.964606787073783,53,0.00445004198152813,26,0.00218303946263644,0,0,0,0,0,0,0,0,6371,0.534928631402183,0,0,0,0,0,0,0,0,5460,0.458438287153652,0,0
"GAZIANTEP","Sahinbey",1680,550463,417243,398392,0.7579855503458,0.954820092847573,6151,0.0154395670595795,1135,0.00284895279021667,1336,0.00335348099359425,993,0.00249251993011908,0,0,77101,0.193530492580172,240033,0.602504568364827,2645,0.00663918954195867,28833,0.0723734412337597,0,0,0,0,40165,0.100817787505773,0,0
"GAZIANTEP","Sehitkamil",1405,458525,356176,334358,0.776786434763644,0.938743767126365,9281,0.027757672913464,2101,0.00628368395552073,1108,0.0033138133377996,1229,0.00367570089544739,0,0,94188,0.281698060163059,178824,0.534827938915773,6607,0.019760256970074,0,0,4404,0.013171510775875,0,0,36616,0.109511362072988,0,0
"GAZIANTEP","Karkamis",44,6861,6367,6157,0.927998833989214,0.967017433642218,22,0.0035731687510151,10,0.00162416761409777,0,0,0,0,0,0,3284,0.533376644469709,0,0,0,0,0,0,0,0,2841,0.461426019165178,0,0,0,0
"GAZIANTEP","Nurdagi",104,26300,23132,22404,0.879543726235741,0.968528445443541,124,0.00553472594179611,125,0.0055793608284235,0,0,0,0,8585,0.383190501696126,0,0,8873,0.396045349044813,0,0,382,0.0170505266916622,0,0,0,0,4315,0.192599535797179,0,0
"GIRESUN","Alucra",14,3094,2174,2094,0.702650290885585,0.963201471941122,41,0.0195797516714422,4,0.00191021967526266,0,0,0,0,0,0,76,0.0362941738299905,827,0.394937917860554,7,0.00334288443170965,0,0,15,0.00716332378223496,1124,0.536771728748806,0,0,0,0
"GIRESUN","Bulancak",98,31029,26080,25244,0.840504044603436,0.967944785276074,385,0.0152511487878308,30,0.00118840120424655,0,0,0,0,0,0,11763,0.465972112185074,11858,0.469735382665188,0,0,27,0.0010695610838219,0,0,1181,0.0467833940738393,0,0,0,0
"GIRESUN","Dereli",17,4251,3489,3285,0.820748059280169,0.941530524505589,44,0.0133942161339422,5,0.0015220700152207,0,0,0,0,0,0,529,0.16103500761035,1753,0.533637747336377,0,0,0,0,0,0,326,0.0992389649923897,628,0.19117199391172,0,0
"GIRESUN","Espiye",45,13838,11397,11035,0.823601676542853,0.968237255418092,71,0.00643407340280924,14,0.0012686905301314,33,0.00299048482102401,0,0,0,0,0,0,5145,0.46624376982329,0,0,0,0,0,0,1080,0.0978704123244223,4692,0.425192569098324,0,0
"GIRESUN","Eynesil",21,5999,5157,4879,0.85964327387898,0.946092689548187,30,0.00614880098380816,15,0.00307440049190408,0,0,0,0,0,0,2773,0.568354170936667,1788,0.366468538634966,0,0,0,0,0,0,273,0.0559540889526542,0,0,0,0
"GIRESUN","Merkez",236,77173,64001,62052,0.82931854405038,0.969547350822643,1232,0.0198543157351898,147,0.00236898085476697,221,0.00356152904015987,0,0,0,0,30026,0.483884483981177,30306,0.488396828466447,0,0,120,0.00193386192225875,0,0,0,0,0,0,0,0
"GIRESUN","Görele",43,11730,9835,9445,0.8384484228474,0.960345704117946,58,0.00614081524616199,16,0.00169401799894124,0,0,0,0,0,0,2753,0.291476971942827,4115,0.4356802541027,0,0,15,0.00158814187400741,0,0,2488,0.263419798835363,0,0,0,0
"GIRESUN","Kesap",24,7253,5832,5553,0.804081069902109,0.952160493827161,52,0.00936430758148748,7,0.0012605798667387,0,0,0,0,0,0,2080,0.374572303259499,3028,0.54529083378354,0,0,0,0,0,0,386,0.069511975508734,0,0,0,0
"GIRESUN","Sebinkarahisar",32,7962,6397,6135,0.803441346395378,0.9590433015476,17,0.00277098614506927,11,0.00179299103504482,0,0,0,0,0,0,0,0,2533,0.412876935615322,0,0,0,0,0,0,1866,0.304156479217604,1708,0.27840260798696,0,0
"GIRESUN","Tirebolu",39,11913,10153,9783,0.852262234533703,0.963557569191372,111,0.0113462128181539,20,0.00204436266993765,0,0,0,0,0,0,4608,0.471021159153634,3835,0.392006541960544,0,0,0,0,0,0,1209,0.123581723397731,0,0,0,0
"GIRESUN","Piraziz",22,6087,5457,5285,0.896500739280434,0.968480850284039,46,0.0087038789025544,6,0.0011352885525071,0,0,0,0,0,0,2833,0.5360454115421,2243,0.424408703878903,0,0,0,0,0,0,157,0.0297067171239357,0,0,0,0
"GIRESUN","Yaglidere",22,5585,4712,4548,0.843688451208594,0.965195246179966,18,0.00395778364116095,8,0.00175901495162709,0,0,0,0,0,0,0,0,1445,0.317722075637643,0,0,0,0,0,0,2749,0.604441512752858,328,0.0721196130167106,0,0
"GIRESUN","Çamoluk",12,2935,2435,2341,0.829642248722317,0.961396303901437,98,0.0418624519436138,5,0.00213583938487826,0,0,0,0,0,0,0,0,708,0.302434856898761,0,0,0,0,0,0,1530,0.653566851772747,0,0,0,0
"GIRESUN","Çanakçi",6,1440,1271,1216,0.882638888888889,0.956726986624705,703,0.578125,5,0.00411184210526316,0,0,0,0,0,0,0,0,458,0.376644736842105,0,0,0,0,0,0,50,0.0411184210526316,0,0,0,0
"GIRESUN","Dogankent",10,2689,2413,2313,0.897359613239122,0.958557811852466,10,0.00432338953739732,13,0.00562040639861652,0,0,0,0,276,0.119325551232166,0,0,1112,0.480760916558582,0,0,0,0,0,0,817,0.353220925205361,85,0.0367488110678772,0,0
"GIRESUN","Güce",9,2472,2253,2193,0.911407766990291,0.973368841544607,27,0.012311901504788,5,0.00227998176014592,0,0,0,0,0,0,697,0.317829457364341,1349,0.615139078887369,0,0,0,0,0,0,115,0.0524395804833561,0,0,0,0
"GUMUSHANE","Merkez",85,23948,19385,18677,0.809462168030733,0.963476915140573,250,0.0133854473416502,29,0.00155271189163142,25,0.00133854473416502,0,0,0,0,1410,0.0754939230069069,9182,0.491620709964127,0,0,33,0.00176687904909782,0,0,5606,0.300155271189163,2142,0.114686512823259,0,0
"GUMUSHANE","Kelkit",36,10599,7947,7575,0.749787715822247,0.953189882974707,99,0.0130693069306931,177,0.0233663366336634,0,0,0,0,0,0,267,0.0352475247524752,3557,0.46957095709571,0,0,0,0,3475,0.458745874587459,0,0,0,0,0,0
"GUMUSHANE","Siran",22,6856,4435,4264,0.646878646441074,0.961443066516347,82,0.0192307692307692,12,0.00281425891181989,0,0,0,0,0,0,151,0.0354127579737336,1810,0.424484052532833,0,0,0,0,0,0,2209,0.518058161350844,0,0,0,0
"GUMUSHANE","Torul",16,3923,3245,3022,0.827173081825134,0.931278890600925,55,0.0181998676373263,12,0.00397088021178028,0,0,0,0,0,0,0,0,1091,0.36101919258769,0,0,0,0,0,0,1864,0.616810059563203,0,0,0,0
"GUMUSHANE","Köse",10,2813,2417,2363,0.859225026661927,0.977658254033926,11,0.00465509944985188,6,0.00253914515446466,0,0,0,0,0,0,0,0,1049,0.443927211172239,0,0,0,0,0,0,1297,0.548878544223445,0,0,0,0
"GUMUSHANE","Kürtün",12,3204,2907,2814,0.907303370786517,0.968008255933953,11,0.003909026297086,7,0.00248756218905473,0,0,0,0,0,0,39,0.0138592750533049,1179,0.418976545842217,0,0,0,0,0,0,1578,0.560767590618337,0,0,0,0
"HAKKARI","Çukurca",22,6892,4758,4524,0.690365641323273,0.950819672131147,34,0.00751547303271441,0,0,0,0,0,0,0,0,356,0.0786914235190097,2522,0.557471264367816,0,0,0,0,0,0,0,0,184,0.0406719717064545,1428,0.315649867374005
"HAKKARI","Merkez",122,40237,33232,32015,0.825906503964013,0.963378671160327,143,0.00446665625488052,66,0.0020615336560987,36,0.00112447290332657,0,0,0,0,818,0.0255505231922536,10644,0.332469155083555,0,0,119,0.00371700765266281,504,0.0157426206465719,0,0,486,0.0151803841949086,19199,0.599687646415743
"HAKKARI","Semdinli",31,9837,7671,7182,0.779810917962794,0.936253421978882,40,0.00556947925368978,24,0.00334168755221387,0,0,0,0,0,0,358,0.0498468393205235,3457,0.481342244500139,0,0,0,0,0,0,0,0,0,0,3303,0.459899749373434
"HAKKARI","Yüksekova",131,43169,32575,30597,0.754592415853969,0.939278587874137,99,0.00323561133444455,60,0.00196097656633003,0,0,0,0,0,0,602,0.0196751315488447,9162,0.299441121678596,0,0,0,0,0,0,0,0,424,0.0138575677353989,20250,0.661829591136386
"HAKKARI","Derecik",18,5309,4881,4715,0.919382181201733,0.9659905757017,17,0.00360551431601273,23,0.0048780487804878,0,0,0,0,0,0,19,0.00402969247083775,2712,0.575185577942736,0,0,0,0,1902,0.4033934252386,0,0,42,0.00890774125132556,0,0
"HATAY","Altinözü",131,36924,32653,30919,0.884329975083956,0.946896150430282,11158,0.360878424269866,224,0.00724473624632103,0,0,0,0,0,0,0,0,19537,0.631876839483813,0,0,0,0,0,0,0,0,0,0,0,0
"HATAY","Dörtyol",259,83717,70679,67636,0.844261022253545,0.956946193353047,1121,0.0165740138387841,428,0.00632799101070436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32306,0.477645041102371,31459,0.465122124312496,2322,0.0343308297356437
"HATAY","Hassa",133,37665,33616,32034,0.892499668126908,0.952939076630176,244,0.00761690703627396,52,0.0016232752700256,0,0,0,0,290,0.0090528813136043,0,0,17622,0.550103015545982,0,0,0,0,0,0,0,0,13826,0.431603920834114,0,0
"HATAY","Iskenderun",522,172231,145966,142557,0.847501320900419,0.976645246153214,769,0.00539433349467231,118,0.000827739079806674,161,0.0011293728122786,220,0.00154324235218193,1028,0.00721115062746831,52246,0.366491999691352,57551,0.40370518459283,30464,0.213696977349411,0,0,0,0,0,0,0,0,0,0
"HATAY","Kirikhan",256,75413,64887,63000,0.860421943166298,0.970918674002497,362,0.00574603174603175,89,0.00141269841269841,0,0,98,0.00155555555555556,994,0.0157777777777778,0,0,37089,0.588714285714286,0,0,0,0,0,0,0,0,24368,0.386793650793651,0,0
"HATAY","Reyhanli",191,57488,47110,45138,0.819475368772613,0.958140522182127,263,0.00582657627719438,199,0.00440870220213567,0,0,0,0,0,0,16914,0.374717532899109,26679,0.591054100757677,0,0,0,0,1083,0.0239930878638841,0,0,0,0,0,0
"HATAY","Samandag",259,81759,67306,65502,0.823224354505314,0.97319704038273,35,0.000534334829470856,18,0.000274800769442154,0,0,88,0.00134347042838387,0,0,41422,0.632377637324051,4558,0.0695856615065189,0,0,17284,0.263869805502122,50,0.000763335470672651,0,0,2047,0.0312509541693383,0,0
"HATAY","Yayladagi",88,22188,20208,19363,0.910762574364521,0.958184877276326,296,0.0152868873624955,243,0.012549708206373,0,0,0,0,8048,0.415638072612715,0,0,10776,0.556525331818417,0,0,0,0,0,0,0,0,0,0,0,0
"HATAY","Erzin",95,28790,25123,24083,0.872629385203196,0.958603669943876,194,0.00805547481626043,76,0.00315575302080306,0,0,0,0,0,0,14547,0.604036042021343,9266,0.384752730141594,0,0,0,0,0,0,0,0,0,0,0,0
"HATAY","Belen",76,23768,20953,20313,0.881563446650959,0.969455447907221,231,0.0113720277654704,27,0.00132919805050953,0,0,41,0.00201841185447743,0,0,0,0,0,0,0,0,0,0,38,0.00187072318219859,12403,0.610594200758135,7573,0.372815438389209,0,0
"HATAY","Kumlu",34,8976,8079,7821,0.900066844919786,0.968065354623097,34,0.00434727017005498,12,0.0015343306482547,0,0,0,0,119,0.0152154455951924,2909,0.37194732131441,0,0,0,0,0,0,0,0,4747,0.606955632272088,0,0,0,0
"HATAY","Antakya",751,241521,206032,200280,0.853060396404453,0.972082006678574,2833,0.0141451967245856,165,0.000823846614739365,260,0.00129818254443779,353,0.00176253245456361,0,0,85204,0.425424405831835,110672,0.552586379069303,0,0,793,0.00395945676053525,0,0,0,0,0,0,0,0
"HATAY","Defne",336,106813,90031,87861,0.842884293110389,0.975897190967556,193,0.00219665152911986,96,0.00109263495748967,255,0.00290231160583194,302,0.00343724747043626,0,0,60217,0.685366658699537,5429,0.061790783168869,0,0,21369,0.243213712568716,0,0,0,0,0,0,0,0
"HATAY","Arsuz",205,63276,54033,52448,0.853925659017637,0.970666074435993,182,0.00347010372178157,39,0.00074359365466748,140,0.0026693105552166,67,0.0012774557657108,0,0,37726,0.719302928615009,13385,0.255205155582672,322,0.00613941427699817,587,0.0111920378279439,0,0,0,0,0,0,0,0
"HATAY","Payas",85,28015,25400,24587,0.906657147956452,0.967992125984252,4085,0.166144710619433,20,0.000813437995688779,0,0,0,0,76,0.00309106438361736,9854,0.400780900475861,10552,0.4291698865254,0,0,0,0,0,0,0,0,0,0,0,0
"ISPARTA","Atabey",13,2984,2778,2678,0.930965147453083,0.964002879769618,4,0.00149365197908887,0,0,0,0,0,0,8,0.00298730395817774,0,0,1516,0.566094100074683,0,0,0,0,0,0,740,0.276325616131441,410,0.153099327856609,0,0
"ISPARTA","Egirdir",47,12187,10749,10415,0.882005415606794,0.968927342078333,38,0.00364858377340374,69,0.00662506000960154,0,0,0,0,20,0.00192030724915987,1085,0.104176668266923,5443,0.522611617858857,41,0.00393662986077772,0,0,371,0.0356216994719155,1010,0.0969755160825732,2338,0.224483917426788,0,0
"ISPARTA","Gelendost",15,3995,3521,3360,0.881351689612015,0.95427435387674,54,0.0160714285714286,7,0.00208333333333333,0,0,0,0,19,0.0056547619047619,0,0,1404,0.417857142857143,0,0,0,0,65,0.0193452380952381,439,0.130654761904762,1372,0.408333333333333,0,0
"ISPARTA","Merkez",498,164209,136173,132489,0.82926636177067,0.972946178757904,1177,0.00888375638732272,200,0.00150955928416699,181,0.00136615115217112,97,0.000732136252820989,356,0.00268701552581724,0,0,50394,0.380363652831556,473,0.00357010770705493,177,0.00133595996648778,630,0.00475511174512601,40801,0.307957641766486,38003,0.28683890738099,0,0
"ISPARTA","Keçiborlu",20,5383,4788,4565,0.889466840052016,0.953425229741019,10,0.00219058050383352,3,0.000657174151150055,0,0,0,0,5,0.00109529025191676,0,0,2740,0.600219058050383,0,0,0,0,0,0,135,0.0295728368017525,1672,0.366265060240964,0,0
"ISPARTA","Senirkent",16,3952,3422,3271,0.865890688259109,0.955873758036236,4,0.00122286762457964,2,0.00061143381228982,0,0,0,0,5,0.00152858453072455,329,0.100580862121675,1230,0.376031794558239,25,0.00764292265362275,0,0,0,0,1000,0.30571690614491,676,0.206664628553959,0,0
"ISPARTA","Sütçüler",10,1886,1589,1534,0.842523860021209,0.965387035871617,7,0.0045632333767927,0,0,0,0,0,0,0,0,0,0,829,0.540417209908735,0,0,0,0,0,0,46,0.029986962190352,652,0.42503259452412,0,0
"ISPARTA","Sarkikaraagaç",25,7314,6259,5955,0.85575608422204,0.951429940885125,44,0.0073887489504618,6,0.00100755667506297,0,0,0,0,0,0,0,0,2746,0.46112510495382,36,0.00604534005037783,0,0,0,0,2676,0.449370277078086,447,0.0750629722921914,0,0
"ISPARTA","Uluborlu",17,4000,3400,3279,0.85,0.964411764705882,24,0.00731930466605672,1,0.000304971027752364,0,0,0,0,0,0,0,0,1254,0.382433668801464,0,0,0,0,10,0.00304971027752364,442,0.134797194266545,1548,0.472095150960659,0,0
"ISPARTA","Yalvaç",57,14898,12699,12266,0.852396294804672,0.965902826994252,392,0.0319582586010109,15,0.00122289254850807,0,0,0,0,0,0,853,0.069541822925159,3029,0.24694276862873,0,0,0,0,0,0,5006,0.408120006522094,2971,0.242214250774499,0,0
"ISPARTA","Aksu",10,1432,1345,1265,0.939245810055866,0.940520446096654,3,0.00237154150197628,3,0.00237154150197628,0,0,0,0,8,0.00632411067193676,466,0.368379446640316,628,0.496442687747036,147,0.116205533596838,0,0,0,0,10,0.00790513833992095,0,0,0,0
"ISPARTA","Gönen",10,2748,2488,2415,0.905385735080058,0.970659163987138,9,0.00372670807453416,2,0.00082815734989648,0,0,0,0,6,0.00248447204968944,1041,0.431055900621118,889,0.368115942028986,0,0,0,0,0,0,468,0.193788819875776,0,0,0,0
"ISPARTA","Yenisarbademli",8,1741,1612,1552,0.925904652498564,0.962779156327543,3,0.00193298969072165,0,0,0,0,0,0,4,0.00257731958762887,612,0.394329896907216,933,0.601159793814433,0,0,0,0,0,0,0,0,0,0,0,0
"MERSIN","Anamur",182,50354,45524,43683,0.904079119831592,0.959559792636851,142,0.00325069248906897,42,0.000961472426344344,0,0,0,0,0,0,15697,0.359338873245885,0,0,654,0.0149714992102191,61,0.00139642423826202,0,0,19545,0.447428061259529,7542,0.172652977130692,0,0
"MERSIN","Erdemli",338,101343,90677,87290,0.894753461018521,0.962647639423448,753,0.00862641768816588,210,0.00240577385725742,0,0,200,0.00229121319738802,0,0,8114,0.0929545194180318,0,0,21530,0.24664910069882,358,0.00410127162332455,1041,0.0119257646924046,36720,0.42066674304044,18364,0.210379195784168,0,0
"MERSIN","Gülnar",97,20267,18558,17803,0.915675729017615,0.959316736717319,67,0.00376341066112453,19,0.00106723585912487,0,0,0,0,0,0,7840,0.440375217659945,0,0,0,0,34,0.00190979048474976,0,0,8760,0.492051901364938,1083,0.0608324439701174,0,0
"MERSIN","Mut",188,47159,42991,41443,0.911618142878348,0.96399246353888,276,0.0066597495355066,61,0.00147190116545617,297,0.00716646960886036,0,0,0,0,8244,0.198923823082306,0,0,0,0,110,0.00265424800328162,0,0,19274,0.465072509229544,13181,0.318051299375045,0,0
"MERSIN","Silifke",312,91398,79942,76832,0.874658088798442,0.961096795176503,172,0.00223865056226572,56,0.000728862973760933,0,0,166,0.00216055810079134,0,0,28695,0.373477197001249,0,0,1728,0.0224906289046231,112,0.00145772594752187,0,0,33793,0.439829758433986,12110,0.157616618075802,0,0
"MERSIN","Tarsus",775,236343,203483,196658,0.860964784233085,0.966459114520623,945,0.00480529650459173,320,0.00162719035076122,0,0,519,0.00263909935014085,0,0,95098,0.483570462427158,0,0,4163,0.0211687294694342,408,0.00207466769722056,243,0.0012356476726093,81672,0.415299657273032,13290,0.0675792492550519,0,0
"MERSIN","Aydincik",33,8596,7999,7675,0.93054909260121,0.959494936867108,22,0.00286644951140065,25,0.00325732899022801,0,0,0,0,0,0,2704,0.352312703583062,3358,0.437524429967427,0,0,28,0.00364820846905537,0,0,0,0,1538,0.200390879478827,0,0
"MERSIN","Bozyazi",71,20090,18274,17502,0.909606769537083,0.957754186275583,47,0.00268540738201348,34,0.00194263512741401,0,0,0,0,0,0,1018,0.0581647811678665,0,0,0,0,48,0.00274254370929037,0,0,8210,0.469089246943206,8145,0.465375385670209,0,0
"MERSIN","Çamliyayla",27,7264,6715,6329,0.924421806167401,0.942516753536858,16,0.00252804550481909,12,0.00189603412861432,0,0,18,0.00284405119292147,0,0,644,0.101753831568968,0,0,200,0.0316005688102386,25,0.00395007110127982,0,0,3316,0.523937430873756,2098,0.331489966819403,0,0
"MERSIN","Akdeniz",538,175421,147314,139369,0.839774029335142,0.94606758352906,843,0.00604869088534753,274,0.00196600391765744,246,0.00176509840782383,317,0.00227453737918762,0,0,39633,0.284374573972691,47789,0.342895478908509,5967,0.0428143991848976,326,0.00233911415020557,0,0,0,0,0,0,43974,0.31552210319368
"MERSIN","Mezitli",417,137834,112516,110340,0.816315277797931,0.980660528280422,431,0.00390610839224216,85,0.000770346202646366,279,0.00252854812398042,216,0.00195758564437194,0,0,62504,0.566467282943629,0,0,1710,0.0154975530179445,317,0.00287293819104586,0,0,40353,0.365715062533986,4445,0.0402845749501541,0,0
"MERSIN","Toroslar",631,204621,170586,164375,0.833668098582257,0.963590212561406,1546,0.00940532319391635,257,0.00156349809885932,311,0.00189201520912548,407,0.00247604562737643,0,0,61958,0.376930798479087,0,0,3491,0.0212380228136882,440,0.00267680608365019,0,0,68623,0.417478326996198,27342,0.166339163498099,0,0
"MERSIN","Yenisehir",546,182184,147817,144510,0.811361041584332,0.977627742411225,742,0.00513459276174659,113,0.000781952806034185,329,0.0022766590547367,451,0.00312089128780015,0,0,91830,0.635457753788665,39808,0.275468825686804,2895,0.0200332156944156,421,0.00291329319770258,0,0,0,0,7921,0.0548128157220954,0,0
"ISTANBUL","Adalar",39,12608,10301,9977,0.817020939086294,0.968546743034657,43,0.00430991279943871,7,0.000701613711536534,0,0,29,0.00290668537636564,0,0,4400,0.441014332965821,3067,0.307407036183221,0,0,2431,0.243660418963616,0,0,0,0,0,0,0,0
"ISTANBUL","Bakirköy",501,168820,138857,135716,0.822515104845397,0.97737960635762,1132,0.00834094727224498,201,0.00148103392378202,979,0.00721359309145569,0,0,0,0,77174,0.568643343452504,33676,0.248135813021309,564,0.00415573698016446,8967,0.0660717969878275,453,0.0033378525744938,0,0,12570,0.0926198826962186,0,0
