Il,Ilce,ToplamSandik,ToplamSecmen,KullanilanOy,GecerliOy,Parti,Oy,Turnout,GecerliOy.Orani,Parti.Oran
IZMIR,Dikili,119,35766,29586,28570,CHP,16484,0.8272102,0.965659434,0.576968848
IZMIR,Dikili,119,35766,29586,28570,DP,129,0.8272102,0.965659434,0.004515226
IZMIR,Dikili,119,35766,29586,28570,MHP,11229,0.8272102,0.965659434,0.393034652
IZMIR,Dikili,119,35766,29586,28570,DSP,275,0.8272102,0.965659434,0.009625481
IZMIR,Foça,84,25629,21002,20295,SP,157,0.819462328,0.966336539,0.007735896
IZMIR,Foça,84,25629,21002,20295,BTP,63,0.819462328,0.966336539,0.003104213
IZMIR,Foça,84,25629,21002,20295,VP,123,0.819462328,0.966336539,0.006060606
IZMIR,Foça,84,25629,21002,20295,CHP,11409,0.819462328,0.966336539,0.562158167
IZMIR,Foça,84,25629,21002,20295,MHP,8543,0.819462328,0.966336539,0.420941119
IZMIR,Karaburun,35,9062,7808,7596,SP,22,0.861619951,0.972848361,0.002896261
IZMIR,Karaburun,35,9062,7808,7596,BTP,4,0.861619951,0.972848361,0.000526593
IZMIR,Karaburun,35,9062,7808,7596,VP,21,0.861619951,0.972848361,0.002764613
IZMIR,Karaburun,35,9062,7808,7596,CHP,3743,0.861619951,0.972848361,0.492759347
IZMIR,Karaburun,35,9062,7808,7596,AKP,3018,0.861619951,0.972848361,0.397314376
IZMIR,Karaburun,35,9062,7808,7596,DP,33,0.861619951,0.972848361,0.004344392
IZMIR,Karaburun,35,9062,7808,7596,DSP,748,0.861619951,0.972848361,0.09847288
IZMIR,Karaburun,35,9062,7808,7596,Bagimsiz,7,0.861619951,0.972848361,0.000921538
IZMIR,Karsiyaka,821,275617,230439,225339,SP,1091,0.836084131,0.97786833,0.004841594
IZMIR,Karsiyaka,821,275617,230439,225339,BTP,280,0.836084131,0.97786833,0.001242572
IZMIR,Karsiyaka,821,275617,230439,225339,VP,797,0.836084131,0.97786833,0.003536893
IZMIR,Karsiyaka,821,275617,230439,225339,BBP,445,0.836084131,0.97786833,0.001974802
IZMIR,Karsiyaka,821,275617,230439,225339,CHP,159650,0.836084131,0.97786833,0.7084881
IZMIR,Karsiyaka,821,275617,230439,225339,AKP,45638,0.836084131,0.97786833,0.20253041
IZMIR,Karsiyaka,821,275617,230439,225339,DP,628,0.836084131,0.97786833,0.002786912
IZMIR,Karsiyaka,821,275617,230439,225339,IYI,12923,0.836084131,0.97786833,0.05734915
IZMIR,Karsiyaka,821,275617,230439,225339,DSP,834,0.836084131,0.97786833,0.00370109
IZMIR,Karsiyaka,821,275617,230439,225339,Bagimsiz,889,0.836084131,0.97786833,0.003945167
IZMIR,Karsiyaka,821,275617,230439,225339,Bagimsiz,2164,0.836084131,0.97786833,0.009603309
IZMIR,Kemalpasa,256,78621,69824,67695,SP,6068,0.888108775,0.969509051,0.089637344
IZMIR,Kemalpasa,256,78621,69824,67695,BTP,74,0.888108775,0.969509051,0.001093138
IZMIR,Kemalpasa,256,78621,69824,67695,VP,123,0.888108775,0.969509051,0.001816973
IZMIR,Kemalpasa,256,78621,69824,67695,CHP,30945,0.888108775,0.969509051,0.457123864
IZMIR,Kemalpasa,256,78621,69824,67695,AKP,30162,0.888108775,0.969509051,0.445557279
IZMIR,Kemalpasa,256,78621,69824,67695,DP,154,0.888108775,0.969509051,0.00227491
IZMIR,Kemalpasa,256,78621,69824,67695,DSP,169,0.888108775,0.969509051,0.002496492
IZMIR,Kinik,87,21693,20240,19345,SP,77,0.933019868,0.955780632,0.003980357
IZMIR,Kinik,87,21693,20240,19345,BTP,15,0.933019868,0.955780632,0.000775394
IZMIR,Kinik,87,21693,20240,19345,VP,68,0.933019868,0.955780632,0.00351512
IZMIR,Kinik,87,21693,20240,19345,CHP,8787,0.933019868,0.955780632,0.454225898
IZMIR,Kinik,87,21693,20240,19345,AKP,10292,0.933019868,0.955780632,0.532023779
IZMIR,Kinik,87,21693,20240,19345,DP,64,0.933019868,0.955780632,0.003308348
IZMIR,Kinik,87,21693,20240,19345,DSP,42,0.933019868,0.955780632,0.002171104
IZMIR,Kiraz,128,33776,31481,29315,SP,120,0.932052345,0.931196595,0.004093468
IZMIR,Kiraz,128,33776,31481,29315,BTP,68,0.932052345,0.931196595,0.002319632
IZMIR,Kiraz,128,33776,31481,29315,VP,240,0.932052345,0.931196595,0.008186935
IZMIR,Kiraz,128,33776,31481,29315,AKP,13876,0.932052345,0.931196595,0.473341293
IZMIR,Kiraz,128,33776,31481,29315,DP,370,0.932052345,0.931196595,0.012621525
IZMIR,Kiraz,128,33776,31481,29315,IYI,2629,0.932052345,0.931196595,0.089681051
IZMIR,Kiraz,128,33776,31481,29315,DSP,12012,0.932052345,0.931196595,0.409756098
IZMIR,Menemen,390,123981,106379,103459,SP,1026,0.858026633,0.972550973,0.009916972
IZMIR,Menemen,390,123981,106379,103459,BTP,322,0.858026633,0.972550973,0.003112344
IZMIR,Menemen,390,123981,106379,103459,VP,262,0.858026633,0.972550973,0.002532404
IZMIR,Menemen,390,123981,106379,103459,CHP,55136,0.858026633,0.972550973,0.532926087
IZMIR,Menemen,390,123981,106379,103459,AKP,45683,0.858026633,0.972550973,0.441556559
IZMIR,Menemen,390,123981,106379,103459,DP,341,0.858026633,0.972550973,0.003295992
IZMIR,Menemen,390,123981,106379,103459,Bagimsiz,689,0.858026633,0.972550973,0.006659643
IZMIR,Ödemis,362,103370,89750,86491,SP,558,0.868240302,0.963688022,0.006451538
IZMIR,Ödemis,362,103370,89750,86491,BTP,93,0.868240302,0.963688022,0.001075256
IZMIR,Ödemis,362,103370,89750,86491,VP,211,0.868240302,0.963688022,0.00243956
IZMIR,Ödemis,362,103370,89750,86491,CHP,45783,0.868240302,0.963688022,0.529338313
IZMIR,Ödemis,362,103370,89750,86491,AKP,38570,0.868240302,0.963688022,0.445942352
IZMIR,Ödemis,362,103370,89750,86491,DP,915,0.868240302,0.963688022,0.010579135
IZMIR,Ödemis,362,103370,89750,86491,DSP,361,0.868240302,0.963688022,0.004173845
IZMIR,Seferihisar,108,33238,28371,27716,SP,161,0.853571214,0.976913045,0.005808919
IZMIR,Seferihisar,108,33238,28371,27716,BTP,16,0.853571214,0.976913045,0.000577284
IZMIR,Seferihisar,108,33238,28371,27716,VP,77,0.853571214,0.976913045,0.002778179
IZMIR,Seferihisar,108,33238,28371,27716,CHP,14978,0.853571214,0.976913045,0.540409872
IZMIR,Seferihisar,108,33238,28371,27716,AKP,12247,0.853571214,0.976913045,0.441874729
IZMIR,Seferihisar,108,33238,28371,27716,DSP,174,0.853571214,0.976913045,0.006277962
IZMIR,Seferihisar,108,33238,28371,27716,Bagimsiz,36,0.853571214,0.976913045,0.001298889
IZMIR,Seferihisar,108,33238,28371,27716,Bagimsiz,27,0.853571214,0.976913045,0.000974167
IZMIR,Selçuk,93,28320,25083,24393,SP,89,0.885699153,0.972491329,0.003648588
IZMIR,Selçuk,93,28320,25083,24393,BTP,13,0.885699153,0.972491329,0.00053294
IZMIR,Selçuk,93,28320,25083,24393,VP,45,0.885699153,0.972491329,0.001844792
IZMIR,Selçuk,93,28320,25083,24393,CHP,12572,0.885699153,0.972491329,0.515393761
IZMIR,Selçuk,93,28320,25083,24393,AKP,9003,0.885699153,0.972491329,0.369081294
IZMIR,Selçuk,93,28320,25083,24393,DP,73,0.885699153,0.972491329,0.002992662
IZMIR,Selçuk,93,28320,25083,24393,IYI,2561,0.885699153,0.972491329,0.104989136
IZMIR,Selçuk,93,28320,25083,24393,DSP,37,0.885699153,0.972491329,0.001516829
IZMIR,Tire,234,65977,57942,55331,SP,339,0.878215136,0.954937696,0.006126764
IZMIR,Tire,234,65977,57942,55331,BTP,83,0.878215136,0.954937696,0.001500063
IZMIR,Tire,234,65977,57942,55331,VP,182,0.878215136,0.954937696,0.003289295
IZMIR,Tire,234,65977,57942,55331,BBP,233,0.878215136,0.954937696,0.004211021
IZMIR,Tire,234,65977,57942,55331,AKP,23816,0.878215136,0.954937696,0.430427789
IZMIR,Tire,234,65977,57942,55331,DP,533,0.878215136,0.954937696,0.009632936
IZMIR,Tire,234,65977,57942,55331,IYI,25486,0.878215136,0.954937696,0.460609785
IZMIR,Tire,234,65977,57942,55331,DSP,4563,0.878215136,0.954937696,0.082467333
IZMIR,Tire,234,65977,57942,55331,Bagimsiz,96,0.878215136,0.954937696,0.001735013
IZMIR,Torbali,406,127879,110581,106952,SP,960,0.864731504,0.967182427,0.008975989
IZMIR,Torbali,406,127879,110581,106952,BTP,192,0.864731504,0.967182427,0.001795198
IZMIR,Torbali,406,127879,110581,106952,VP,307,0.864731504,0.967182427,0.002870447
IZMIR,Torbali,406,127879,110581,106952,CHP,56137,0.864731504,0.967182427,0.52488032
IZMIR,Torbali,406,127879,110581,106952,AKP,48344,0.864731504,0.967182427,0.452015858
IZMIR,Torbali,406,127879,110581,106952,DSP,676,0.864731504,0.967182427,0.006320592
IZMIR,Torbali,406,127879,110581,106952,Bagimsiz,336,0.864731504,0.967182427,0.003141596
IZMIR,Urla,162,51044,42556,41642,SP,130,0.833712092,0.978522418,0.003121848
IZMIR,Urla,162,51044,42556,41642,BTP,30,0.833712092,0.978522418,0.000720426
IZMIR,Urla,162,51044,42556,41642,TKP,481,0.833712092,0.978522418,0.011550838
IZMIR,Urla,162,51044,42556,41642,VP,150,0.833712092,0.978522418,0.003602132
IZMIR,Urla,162,51044,42556,41642,CHP,28104,0.833712092,0.978522418,0.674895538
IZMIR,Urla,162,51044,42556,41642,AKP,10593,0.833712092,0.978522418,0.254382594
IZMIR,Urla,162,51044,42556,41642,DP,91,0.833712092,0.978522418,0.002185294
IZMIR,Urla,162,51044,42556,41642,IYI,1981,0.833712092,0.978522418,0.047572163
IZMIR,Urla,162,51044,42556,41642,DSP,82,0.833712092,0.978522418,0.001969166
IZMIR,Beydag,43,10064,9427,8860,SP,21,0.936705087,0.939853612,0.002370203
IZMIR,Beydag,43,10064,9427,8860,BTP,10,0.936705087,0.939853612,0.001128668
IZMIR,Beydag,43,10064,9427,8860,VP,42,0.936705087,0.939853612,0.004740406
IZMIR,Beydag,43,10064,9427,8860,CHP,4475,0.936705087,0.939853612,0.505079007
IZMIR,Beydag,43,10064,9427,8860,AKP,4276,0.936705087,0.939853612,0.48261851
IZMIR,Beydag,43,10064,9427,8860,DP,36,0.936705087,0.939853612,0.004063205
IZMIR,Buca,1087,365061,296774,288667,SP,5644,0.81294359,0.972682917,0.01955194
IZMIR,Buca,1087,365061,296774,288667,BTP,395,0.81294359,0.972682917,0.001368359
IZMIR,Buca,1087,365061,296774,288667,TKP,1174,0.81294359,0.972682917,0.00406697
IZMIR,Buca,1087,365061,296774,288667,VP,760,0.81294359,0.972682917,0.002632791
IZMIR,Buca,1087,365061,296774,288667,CHP,143180,0.81294359,0.972682917,0.496004046
IZMIR,Buca,1087,365061,296774,288667,AKP,127583,0.81294359,0.972682917,0.441972931
IZMIR,Buca,1087,365061,296774,288667,DP,1123,0.81294359,0.972682917,0.003890296
IZMIR,Buca,1087,365061,296774,288667,DSP,8429,0.81294359,0.972682917,0.029199735
IZMIR,Buca,1087,365061,296774,288667,Bagimsiz,379,0.81294359,0.972682917,0.001312932
IZMIR,Konak,855,275953,221349,214492,SP,2421,0.802125724,0.969021771,0.011287134
IZMIR,Konak,855,275953,221349,214492,BTP,367,0.802125724,0.969021771,0.00171102
IZMIR,Konak,855,275953,221349,214492,TKP,929,0.802125724,0.969021771,0.004331164
IZMIR,Konak,855,275953,221349,214492,VP,847,0.802125724,0.969021771,0.003948865
IZMIR,Konak,855,275953,221349,214492,CHP,135577,0.802125724,0.969021771,0.63208418
IZMIR,Konak,855,275953,221349,214492,AKP,71847,0.802125724,0.969021771,0.334963542
IZMIR,Konak,855,275953,221349,214492,DP,793,0.802125724,0.969021771,0.003697108
IZMIR,Konak,855,275953,221349,214492,DSP,1567,0.802125724,0.969021771,0.007305634
IZMIR,Konak,855,275953,221349,214492,Bagimsiz,144,0.802125724,0.969021771,0.000671354
IZMIR,Menderes,230,71679,63190,61336,SP,387,0.881569218,0.970659915,0.006309508
IZMIR,Menderes,230,71679,63190,61336,BTP,64,0.881569218,0.970659915,0.001043433
IZMIR,Menderes,230,71679,63190,61336,VP,103,0.881569218,0.970659915,0.001679275
IZMIR,Menderes,230,71679,63190,61336,CHP,34138,0.881569218,0.970659915,0.556573627
IZMIR,Menderes,230,71679,63190,61336,AKP,26286,0.881569218,0.970659915,0.428557454
IZMIR,Menderes,230,71679,63190,61336,DP,119,0.881569218,0.970659915,0.001940133
IZMIR,Menderes,230,71679,63190,61336,DSP,239,0.881569218,0.970659915,0.00389657
IZMIR,Balçova,186,60923,50553,49144,SP,654,0.829785139,0.972128261,0.01330783
IZMIR,Balçova,186,60923,50553,49144,BTP,69,0.829785139,0.972128261,0.001404037
IZMIR,Balçova,186,60923,50553,49144,TKP,821,0.829785139,0.972128261,0.016706007
IZMIR,Balçova,186,60923,50553,49144,VP,183,0.829785139,0.972128261,0.003723751
IZMIR,Balçova,186,60923,50553,49144,BBP,221,0.829785139,0.972128261,0.004496988
IZMIR,Balçova,186,60923,50553,49144,CHP,33036,0.829785139,0.972128261,0.672228553
IZMIR,Balçova,186,60923,50553,49144,AKP,13239,0.829785139,0.972128261,0.269391991
IZMIR,Balçova,186,60923,50553,49144,DP,193,0.829785139,0.972128261,0.003927234
IZMIR,Balçova,186,60923,50553,49144,DSP,728,0.829785139,0.972128261,0.014813609
IZMIR,Çigli,444,148893,124853,121933,SP,1335,0.838541772,0.976612496,0.010948636
IZMIR,Çigli,444,148893,124853,121933,BTP,169,0.838541772,0.976612496,0.001386007
IZMIR,Çigli,444,148893,124853,121933,VP,329,0.838541772,0.976612496,0.002698203
IZMIR,Çigli,444,148893,124853,121933,BBP,668,0.838541772,0.976612496,0.005478418
IZMIR,Çigli,444,148893,124853,121933,CHP,75697,0.838541772,0.976612496,0.620808149
IZMIR,Çigli,444,148893,124853,121933,AKP,41790,0.838541772,0.976612496,0.342729204
IZMIR,Çigli,444,148893,124853,121933,DP,489,0.838541772,0.976612496,0.004010399
IZMIR,Çigli,444,148893,124853,121933,DSP,1456,0.838541772,0.976612496,0.011940984
IZMIR,Gaziemir,295,99037,84867,82939,SP,1085,0.85692216,0.9772821,0.013081904
IZMIR,Gaziemir,295,99037,84867,82939,BTP,125,0.85692216,0.9772821,0.001507132
IZMIR,Gaziemir,295,99037,84867,82939,TKP,296,0.85692216,0.9772821,0.003568888
IZMIR,Gaziemir,295,99037,84867,82939,VP,282,0.85692216,0.9772821,0.003400089
IZMIR,Gaziemir,295,99037,84867,82939,CHP,47347,0.85692216,0.9772821,0.570865335
IZMIR,Gaziemir,295,99037,84867,82939,AKP,33338,0.85692216,0.9772821,0.401958066
IZMIR,Gaziemir,295,99037,84867,82939,DP,466,0.85692216,0.9772821,0.005618587
IZMIR,Narlidere,147,49386,41603,40265,SP,399,0.84240473,0.967838858,0.009909351
IZMIR,Narlidere,147,49386,41603,40265,BTP,69,0.84240473,0.967838858,0.001713647
IZMIR,Narlidere,147,49386,41603,40265,TKP,638,0.84240473,0.967838858,0.015845027
IZMIR,Narlidere,147,49386,41603,40265,VP,260,0.84240473,0.967838858,0.006457221
IZMIR,Narlidere,147,49386,41603,40265,CHP,31987,0.84240473,0.967838858,0.79441202
IZMIR,Narlidere,147,49386,41603,40265,DP,192,0.84240473,0.967838858,0.004768409
IZMIR,Narlidere,147,49386,41603,40265,MHP,6442,0.84240473,0.967838858,0.159990066
IZMIR,Narlidere,147,49386,41603,40265,DSP,278,0.84240473,0.967838858,0.006904259
IZMIR,Güzelbahçe,77,24555,20326,19711,SP,218,0.827774384,0.969743186,0.011059814
IZMIR,Güzelbahçe,77,24555,20326,19711,BTP,34,0.827774384,0.969743186,0.001724925
IZMIR,Güzelbahçe,77,24555,20326,19711,VP,176,0.827774384,0.969743186,0.008929024
IZMIR,Güzelbahçe,77,24555,20326,19711,CHP,13826,0.827774384,0.969743186,0.701435747
IZMIR,Güzelbahçe,77,24555,20326,19711,AKP,4547,0.827774384,0.969743186,0.230683375
IZMIR,Güzelbahçe,77,24555,20326,19711,DP,142,0.827774384,0.969743186,0.007204099
IZMIR,Güzelbahçe,77,24555,20326,19711,DSP,768,0.827774384,0.969743186,0.038963016
IZMIR,Karabaglar,1073,360903,297189,289719,SP,4759,0.823459489,0.97486448,0.016426261
IZMIR,Karabaglar,1073,360903,297189,289719,BTP,581,0.823459489,0.97486448,0.002005391
IZMIR,Karabaglar,1073,360903,297189,289719,TKP,1178,0.823459489,0.97486448,0.004066009
IZMIR,Karabaglar,1073,360903,297189,289719,VP,1050,0.823459489,0.97486448,0.003624201
IZMIR,Karabaglar,1073,360903,297189,289719,CHP,156434,0.823459489,0.97486448,0.53995078
IZMIR,Karabaglar,1073,360903,297189,289719,AKP,123389,0.823459489,0.97486448,0.425891985
IZMIR,Karabaglar,1073,360903,297189,289719,DP,2328,0.823459489,0.97486448,0.008035372
IZMIR,Bayrakli,700,236339,198602,193236,SP,2807,0.840326819,0.972981138,0.014526279
IZMIR,Bayrakli,700,236339,198602,193236,BTP,336,0.840326819,0.972981138,0.001738806
IZMIR,Bayrakli,700,236339,198602,193236,TKP,931,0.840326819,0.972981138,0.004817943
IZMIR,Bayrakli,700,236339,198602,193236,VP,412,0.840326819,0.972981138,0.002132108
IZMIR,Bayrakli,700,236339,198602,193236,BBP,1347,0.840326819,0.972981138,0.006970751
IZMIR,Bayrakli,700,236339,198602,193236,CHP,106485,0.840326819,0.972981138,0.551061914
IZMIR,Bayrakli,700,236339,198602,193236,AKP,79424,0.840326819,0.972981138,0.411020721
IZMIR,Bayrakli,700,236339,198602,193236,DP,985,0.840326819,0.972981138,0.005097394
IZMIR,Bayrakli,700,236339,198602,193236,Bagimsiz,509,0.840326819,0.972981138,0.002634085
KARS,Arpaçay,6,1667,1476,1438,SP,2,0.885422915,0.974254743,0.001390821
KARS,Arpaçay,6,1667,1476,1438,BTP,1,0.885422915,0.974254743,0.00069541
KARS,Arpaçay,6,1667,1476,1438,CHP,536,0.885422915,0.974254743,0.372739917
KARS,Arpaçay,6,1667,1476,1438,AKP,585,0.885422915,0.974254743,0.406815021
KARS,Arpaçay,6,1667,1476,1438,MHP,294,0.885422915,0.974254743,0.204450626
KARS,Arpaçay,6,1667,1476,1438,IYI,19,0.885422915,0.974254743,0.013212796
KARS,Arpaçay,6,1667,1476,1438,DSP,0,0.885422915,0.974254743,0
KARS,Arpaçay,6,1667,1476,1438,Bagimsiz,1,0.885422915,0.974254743,0.00069541
KARS,Digor,6,1764,1504,1402,SP,10,0.85260771,0.932180851,0.007132668
KARS,Digor,6,1764,1504,1402,BTP,6,0.85260771,0.932180851,0.004279601
KARS,Digor,6,1764,1504,1402,AKP,822,0.85260771,0.932180851,0.586305278
KARS,Digor,6,1764,1504,1402,HDP,564,0.85260771,0.932180851,0.402282454
KARS,Kagizman,44,12617,10004,9455,SP,40,0.79289847,0.945121951,0.004230566
KARS,Kagizman,44,12617,10004,9455,BTP,21,0.79289847,0.945121951,0.002221047
KARS,Kagizman,44,12617,10004,9455,AKP,3104,0.79289847,0.945121951,0.328291909
KARS,Kagizman,44,12617,10004,9455,MHP,3555,0.79289847,0.945121951,0.375991539
KARS,Kagizman,44,12617,10004,9455,HDP,2735,0.79289847,0.945121951,0.289264939
KARS,Merkez,167,52856,42796,41224,SP,221,0.80967156,0.963267595,0.005360955
KARS,Merkez,167,52856,42796,41224,BTP,37,0.80967156,0.963267595,0.000897535
KARS,Merkez,167,52856,42796,41224,TKP,38,0.80967156,0.963267595,0.000921793
KARS,Merkez,167,52856,42796,41224,VP,121,0.80967156,0.963267595,0.002935183
KARS,Merkez,167,52856,42796,41224,CHP,9128,0.80967156,0.963267595,0.221424413
KARS,Merkez,167,52856,42796,41224,MHP,10954,0.80967156,0.963267595,0.265718999
KARS,Merkez,167,52856,42796,41224,IYI,920,0.80967156,0.963267595,0.022317097
KARS,Merkez,167,52856,42796,41224,HDP,12192,0.80967156,0.963267595,0.295750049
KARS,Merkez,167,52856,42796,41224,DSP,7613,0.80967156,0.963267595,0.184673976
KARS,Sarikamis,34,10393,7952,7631,SP,100,0.765130376,0.959632797,0.013104442
KARS,Sarikamis,34,10393,7952,7631,BTP,12,0.765130376,0.959632797,0.001572533
KARS,Sarikamis,34,10393,7952,7631,CHP,489,0.765130376,0.959632797,0.064080723
KARS,Sarikamis,34,10393,7952,7631,AKP,2706,0.765130376,0.959632797,0.354606212
KARS,Sarikamis,34,10393,7952,7631,MHP,3224,0.765130376,0.959632797,0.422487223
KARS,Sarikamis,34,10393,7952,7631,HDP,1100,0.765130376,0.959632797,0.144148866
KARS,Selim,12,3629,3096,2962,SP,537,0.853127583,0.956718346,0.181296421
KARS,Selim,12,3629,3096,2962,BTP,8,0.853127583,0.956718346,0.002700878
KARS,Selim,12,3629,3096,2962,CHP,1072,0.853127583,0.956718346,0.361917623
KARS,Selim,12,3629,3096,2962,AKP,1236,0.853127583,0.956718346,0.417285618
KARS,Selim,12,3629,3096,2962,MHP,46,0.853127583,0.956718346,0.015530047
KARS,Selim,12,3629,3096,2962,IYI,63,0.853127583,0.956718346,0.021269413
KARS,Susuz,7,1654,1471,1421,SP,4,0.889359129,0.966009517,0.002814919
KARS,Susuz,7,1654,1471,1421,BTP,0,0.889359129,0.966009517,0
KARS,Susuz,7,1654,1471,1421,CHP,768,0.889359129,0.966009517,0.540464462
KARS,Susuz,7,1654,1471,1421,AKP,622,0.889359129,0.966009517,0.437719916
KARS,Susuz,7,1654,1471,1421,MHP,27,0.889359129,0.966009517,0.019000704
KARS,Akyaka,5,1429,1259,1205,SP,5,0.881035689,0.957108817,0.004149378
KARS,Akyaka,5,1429,1259,1205,BTP,2,0.881035689,0.957108817,0.001659751
KARS,Akyaka,5,1429,1259,1205,AKP,690,0.881035689,0.957108817,0.572614108
KARS,Akyaka,5,1429,1259,1205,MHP,508,0.881035689,0.957108817,0.421576763
KASTAMONU,Abana,12,2720,2344,2274,SP,5,0.861764706,0.970136519,0.002198769
KASTAMONU,Abana,12,2720,2344,2274,BTP,4,0.861764706,0.970136519,0.001759015
KASTAMONU,Abana,12,2720,2344,2274,CHP,1011,0.861764706,0.970136519,0.444591029
KASTAMONU,Abana,12,2720,2344,2274,AKP,1156,0.861764706,0.970136519,0.508355321
KASTAMONU,Abana,12,2720,2344,2274,MHP,91,0.861764706,0.970136519,0.04001759
KASTAMONU,Abana,12,2720,2344,2274,Bagimsiz,7,0.861764706,0.970136519,0.003078276
KASTAMONU,Araç,16,4542,4006,3819,SP,16,0.881990313,0.95332002,0.004189578
KASTAMONU,Araç,16,4542,4006,3819,BTP,3,0.881990313,0.95332002,0.000785546
KASTAMONU,Araç,16,4542,4006,3819,CHP,2189,0.881990313,0.95332002,0.573186698
KASTAMONU,Araç,16,4542,4006,3819,AKP,1339,0.881990313,0.95332002,0.350615344
KASTAMONU,Araç,16,4542,4006,3819,MHP,272,0.881990313,0.95332002,0.071222833
KASTAMONU,Azdavay,8,2449,2180,2095,SP,6,0.890159249,0.961009174,0.002863962
KASTAMONU,Azdavay,8,2449,2180,2095,BTP,3,0.890159249,0.961009174,0.001431981
KASTAMONU,Azdavay,8,2449,2180,2095,CHP,633,0.890159249,0.961009174,0.302147971
KASTAMONU,Azdavay,8,2449,2180,2095,AKP,825,0.890159249,0.961009174,0.393794749
KASTAMONU,Azdavay,8,2449,2180,2095,MHP,628,0.890159249,0.961009174,0.299761337
KASTAMONU,Bozkurt,17,4152,3724,3613,SP,96,0.896917148,0.97019334,0.026570717
KASTAMONU,Bozkurt,17,4152,3724,3613,BTP,6,0.896917148,0.97019334,0.00166067
KASTAMONU,Bozkurt,17,4152,3724,3613,CHP,77,0.896917148,0.97019334,0.021311929
KASTAMONU,Bozkurt,17,4152,3724,3613,AKP,1924,0.896917148,0.97019334,0.53252145
KASTAMONU,Bozkurt,17,4152,3724,3613,MHP,1510,0.896917148,0.97019334,0.417935234
KASTAMONU,Cide,31,7953,6556,6298,SP,19,0.824343015,0.960646736,0.003016831
KASTAMONU,Cide,31,7953,6556,6298,BTP,10,0.824343015,0.960646736,0.001587806
KASTAMONU,Cide,31,7953,6556,6298,CHP,3078,0.824343015,0.960646736,0.48872658
