state,county,repgov18,demgov18,othergov18,repsen18,demsen18,othersen18,rephouse18,demhouse18,otherhouse18
Virginia,Augusta,NA,NA,NA,20849,8417,550,21405,8360,0
Virginia,Bath,NA,NA,NA,1138,689,24,1216,525,0
Virginia,Bland,NA,NA,NA,1916,504,30,1950,582,0
Virginia,Botetourt,NA,NA,NA,10719,4542,245,11259,4259,0
Virginia,Bristol,NA,NA,NA,3424,1769,67,3518,1750,0
Virginia,Brunswick,NA,NA,NA,2393,3711,41,2468,3390,0
Virginia,Buckingham,NA,NA,NA,3249,2800,83,3363,2736,0
Virginia,Charles City,NA,NA,NA,1168,2131,36,1224,2085,26
Virginia,Charlottesville,NA,NA,NA,2343,17604,450,3006,17385,0
Virginia,Chesapeake,NA,NA,NA,39604,49453,1449,27849,21847,725
Virginia,Colonial Heights,NA,NA,NA,4183,2105,120,4357,1948,98
Virginia,Culpeper,NA,NA,NA,10960,8139,361,11286,7906,282
Virginia,Danville,NA,NA,NA,5517,9415,163,5846,9213,0
Virginia,Dickenson,NA,NA,NA,2926,1522,20,2862,1629,0
Virginia,Dinwiddie,NA,NA,NA,5626,4864,78,5705,4755,85
Virginia,Emporia,NA,NA,NA,607,1163,18,625,1138,12
Virginia,Fairfax,NA,NA,NA,128849,340061,9694,145678,328417,4324
Virginia,Fairfax City,NA,NA,NA,2986,7323,245,3227,7083,207
Virginia,Falls Church,NA,NA,NA,1111,5889,144,1409,5748,0
Virginia,Fauquier,NA,NA,NA,17790,13724,634,18951,13104,0
Virginia,Fluvanna,NA,NA,NA,5789,5976,217,6168,5785,0
Virginia,Franklin City,NA,NA,NA,1064,1893,30,NA,NA,NA
Virginia,Fredericksburg,NA,NA,NA,2830,6606,189,3389,6299,0
Virginia,Galax,NA,NA,NA,1197,620,12,1172,658,0
Virginia,Goochland,NA,NA,NA,7460,5422,279,7901,5228,113
Virginia,Greensville,NA,NA,NA,1373,2116,19,1391,2074,22
Virginia,Halifax,NA,NA,NA,7689,5866,110,7841,5789,0
Virginia,Hanover,NA,NA,NA,32315,20207,1082,35476,18128,0
Virginia,Harrisonburg,NA,NA,NA,4052,9229,404,4559,9125,0
Virginia,Henrico,NA,NA,NA,48681,94629,2941,51698,92265,1592
Virginia,Hopewell,NA,NA,NA,2345,3490,95,2414,3422,88
Virginia,Isle of Wight,NA,NA,NA,9167,7353,263,NA,NA,NA
Virginia,James City,NA,NA,NA,17944,20120,664,20335,18386,0
Virginia,King and Queen,NA,NA,NA,1613,1318,38,1726,1239,0
Virginia,King George,NA,NA,NA,5542,3970,213,6133,3613,0
Virginia,King William,NA,NA,NA,4703,2673,122,5049,2454,0
Virginia,Loudoun,NA,NA,NA,58319,105926,3315,67484,100385,0
Virginia,Lunenburg,NA,NA,NA,2480,1942,51,2557,1910,0
Virginia,Lynchburg,NA,NA,NA,12235,13609,993,13573,13226,0
Virginia,Manassas,NA,NA,NA,4496,8118,287,5118,7782,0
Virginia,Manassas Park,NA,NA,NA,1260,3022,89,1419,2949,0
Virginia,Martinsville,NA,NA,NA,1565,2887,77,1672,2863,0
Virginia,Mathews,NA,NA,NA,2791,1566,58,3027,1378,0
Virginia,Mecklenburg,NA,NA,NA,6531,5148,118,6614,5141,0
Virginia,New Kent,NA,NA,NA,6762,3722,159,7247,3398,0
Virginia,Newport News,NA,NA,NA,17394,39039,975,NA,NA,NA
Virginia,Norfolk,NA,NA,NA,15634,50444,1231,9415,13988,0
Virginia,Nottoway,NA,NA,NA,2775,2463,64,2862,2398,66
Virginia,Patrick,NA,NA,NA,4997,1633,56,5069,1620,0
Virginia,Petersburg,NA,NA,NA,989,9161,75,1024,9066,102
Virginia,Pittsylvania,NA,NA,NA,17021,8101,261,17421,7824,0
Virginia,Poquoson,NA,NA,NA,4104,1735,140,4428,1553,0
Virginia,Portsmouth,NA,NA,NA,8596,23962,528,NA,NA,NA
Virginia,Powhatan,NA,NA,NA,10248,4383,310,10426,4332,223
Virginia,Prince Edward,NA,NA,NA,2964,3892,111,3227,3864,0
Virginia,Prince George,NA,NA,NA,7004,5475,143,7133,5308,140
Virginia,Prince William,NA,NA,NA,46291,90492,2706,51566,87848,864
Virginia,Radford,NA,NA,NA,1958,2978,130,2103,2977,0
Virginia,Rappahannock,NA,NA,NA,1982,1824,42,2040,1835,0
Virginia,Richmond City,NA,NA,NA,11857,73924,1635,13902,72049,1708
Virginia,Roanoke,NA,NA,NA,22651,15582,684,25285,15713,0
Virginia,Roanoke City,NA,NA,NA,10497,20108,587,11526,19625,0
Virginia,Rockbridge,NA,NA,NA,5620,3579,143,6057,3304,0
Virginia,Rockingham,NA,NA,NA,21146,9802,654,21871,9543,0
Virginia,Shenandoah,NA,NA,NA,10829,5356,270,12428,5265,0
Virginia,Smyth,NA,NA,NA,6864,2680,110,6843,2822,0
Virginia,Southampton,NA,NA,NA,3920,3047,67,3967,2895,93
Virginia,Spotsylvania,NA,NA,NA,26462,24484,911,27713,23692,502
Virginia,Staunton,NA,NA,NA,3934,5410,228,4173,5393,0
Virginia,Surry,NA,NA,NA,1436,1993,35,1478,1940,31
Virginia,Virginia Beach,NA,NA,NA,73486,91654,4143,82492,86662,0
Virginia,Waynesboro,NA,NA,NA,3711,3849,149,3873,3840,0
Virginia,Winchester,NA,NA,NA,3656,5222,210,4207,4905,0
Virginia,Wythe,NA,NA,NA,7664,2873,153,7824,2862,0
Washington,Franklin,NA,NA,NA,10671,6687,0,10679,6627,0
Washington,Jefferson,NA,NA,NA,5495,12322,0,4786,12905,0
Washington,Benton,NA,NA,NA,31722,18093,0,31269,18409,0
Washington,Clark,NA,NA,NA,67731,77649,0,70203,75413,0
Washington,Columbia,NA,NA,NA,1342,659,0,1431,574,0
Washington,Grant,NA,NA,NA,14383,5811,0,15109,5014,0
Washington,Lincoln,NA,NA,NA,3387,1368,0,3597,1151,0
Washington,Adams,NA,NA,NA,2069,915,0,2244,740,0
Washington,Douglas,NA,NA,NA,5373,2724,0,5399,2659,0
Washington,Garfield,NA,NA,NA,816,424,0,943,312,0
Washington,San Juan,NA,NA,NA,2532,6724,0,0,6841,2024
Washington,Pierce,NA,NA,NA,66809,71819,0,57720,78799,0
Washington,Lewis,NA,NA,NA,18942,9036,0,19002,8934,0
Washington,Mason,NA,NA,NA,10069,9149,0,8906,10213,0
Washington,Stevens,NA,NA,NA,8976,4206,0,9142,4016,0
Washington,Thurston,NA,NA,NA,35791,49938,0,31091,53296,0
Washington,King,NA,NA,NA,172089,482410,0,122492,507695,0
Washington,Asotin,NA,NA,NA,4296,3036,0,4467,2848,0
Washington,Chelan,NA,NA,NA,11756,8445,0,11160,8585,0
Washington,Clallam,NA,NA,NA,11353,11843,0,9822,13188,0
Washington,Cowlitz,NA,NA,NA,14544,12878,0,15151,12315,0
Washington,Ferry,NA,NA,NA,1886,1126,0,1995,1027,0
Washington,Grays Harbor,NA,NA,NA,11252,10317,0,9704,11700,0
Washington,Island,NA,NA,NA,13343,15378,0,0,18287,8571
Washington,Kitsap,NA,NA,NA,35137,45312,0,28901,51127,0
Washington,Kittitas,NA,NA,NA,6557,4555,0,6207,4805,0
Washington,Klickitat,NA,NA,NA,2018,1465,0,2044,1457,0
Washington,Okanogan,NA,NA,NA,5173,3635,0,5507,3308,0
Washington,Pacific,NA,NA,NA,3634,3701,0,3682,3602,0
Washington,Pend Oreille,NA,NA,NA,4032,2242,0,4134,2134,0
Washington,Skagit,NA,NA,NA,6010,6355,0,2118,7187,2445
Washington,Skamania,NA,NA,NA,1937,1806,0,2025,1729,0
Washington,Snohomish,NA,NA,NA,87119,116382,0,41775,125314,30714
Washington,Spokane,NA,NA,NA,64627,62354,0,66788,60481,0
Washington,Wahkiakum,NA,NA,NA,1159,955,0,1227,896,0
Washington,Walla Walla,NA,NA,NA,7899,6399,0,8233,6064,0
Washington,Whatcom,NA,NA,NA,37539,54262,0,25325,56531,7955
Washington,Whitman,NA,NA,NA,3250,3109,0,3409,2948,0
Washington,Yakima,NA,NA,NA,16155,9481,0,16235,9382,0
West Virginia,Barbour,NA,NA,NA,2559,2113,252,3418,1449,0
West Virginia,Calhoun,NA,NA,NA,1019,929,99,1149,745,78
West Virginia,Clay,NA,NA,NA,1186,1137,94,1363,945,73
West Virginia,Fayette,NA,NA,NA,5128,6460,552,5933,6057,0
West Virginia,Jackson,NA,NA,NA,4936,4868,355,5741,3854,331
West Virginia,Jefferson,NA,NA,NA,9316,10587,753,10263,9454,973
West Virginia,Marion,NA,NA,NA,7260,10854,1189,10978,7890,0
West Virginia,Marshall,NA,NA,NA,4842,5462,435,7789,2817,0
West Virginia,Monroe,NA,NA,NA,2596,2095,160,2886,1897,0
West Virginia,Morgan,NA,NA,NA,3780,2137,277,4071,1704,265
West Virginia,Randolph,NA,NA,NA,4011,4444,407,4459,3923,290
West Virginia,Boone,NA,NA,NA,2693,3873,211,3250,3337,0
West Virginia,Grant,NA,NA,NA,2714,906,129,2952,603,0
West Virginia,Lincoln,NA,NA,NA,2542,2872,187,2939,2562,0
West Virginia,Logan,NA,NA,NA,4693,4561,299,5802,3569,0
West Virginia,Mineral,NA,NA,NA,5477,3059,293,6520,2245,0
West Virginia,Putnam,NA,NA,NA,10036,10453,709,12247,8328,422
West Virginia,Taylor,NA,NA,NA,2633,2360,272,3510,1746,0
West Virginia,Gilmer,NA,NA,NA,926,936,126,1351,588,0
West Virginia,Hancock,NA,NA,NA,4929,4668,440,6908,2927,0
West Virginia,Wayne,NA,NA,NA,5919,6358,350,6798,5577,0
West Virginia,Webster,NA,NA,NA,1111,1026,139,1261,927,0
West Virginia,Harrison,NA,NA,NA,9411,11297,1476,13679,8392,0
West Virginia,Pocahontas,NA,NA,NA,1402,1262,165,1596,1193,0
West Virginia,Lewis,NA,NA,NA,2867,2316,373,3300,1987,160
West Virginia,Mason,NA,NA,NA,3782,4254,288,4416,3734,0
West Virginia,Mercer,NA,NA,NA,10007,7399,577,11234,6410,0
West Virginia,Wyoming,NA,NA,NA,3085,2601,184,3495,2204,0
West Virginia,Wood,NA,NA,NA,14732,15270,1218,20772,9742,0
West Virginia,Berkeley,NA,NA,NA,18090,14456,1409,20097,11915,1548
West Virginia,Roane,NA,NA,NA,1895,2159,156,2276,1734,128
West Virginia,Tyler,NA,NA,NA,1594,1058,134,2198,589,0
West Virginia,Upshur,NA,NA,NA,3996,3087,418,4590,2602,206
West Virginia,Ohio,NA,NA,NA,6558,8677,500,10939,4812,0
West Virginia,Braxton,NA,NA,NA,1878,2140,156,2208,1745,130
West Virginia,Brooke,NA,NA,NA,3488,3974,324,5330,2286,0
West Virginia,Cabell,NA,NA,NA,11218,16825,877,14742,14033,0
West Virginia,Doddridge,NA,NA,NA,1345,745,111,1740,455,0
West Virginia,Greenbrier,NA,NA,NA,5549,6182,442,6441,5468,0
West Virginia,Hampshire,NA,NA,NA,4298,2313,240,4914,1631,220
West Virginia,Hardy,NA,NA,NA,2460,1870,192,2855,1418,142
West Virginia,Kanawha,NA,NA,NA,21595,38133,1964,26718,33351,1133
West Virginia,McDowell,NA,NA,NA,2194,2211,144,2310,2091,0
West Virginia,Mingo,NA,NA,NA,3820,2924,195,4228,2615,0
West Virginia,Monongalia,NA,NA,NA,10866,17895,2003,13980,16926,0
West Virginia,Nicholas,NA,NA,NA,3923,3573,305,4552,3179,0
West Virginia,Pendleton,NA,NA,NA,1471,944,91,1619,782,46
West Virginia,Pleasants,NA,NA,NA,1250,1145,99,1801,638,0
West Virginia,Preston,NA,NA,NA,5929,3675,733,6893,3222,0
West Virginia,Raleigh,NA,NA,NA,12440,10376,904,14006,9108,0
West Virginia,Ritchie,NA,NA,NA,1956,1080,152,2590,563,0
West Virginia,Summers,NA,NA,NA,1860,2066,150,2159,1815,0
West Virginia,Tucker,NA,NA,NA,1501,1462,157,2052,1040,0
West Virginia,Wetzel,NA,NA,NA,2120,2508,291,3325,1472,0
West Virginia,Wirt,NA,NA,NA,986,773,75,1148,560,68
Kentucky,Butler,NA,NA,NA,NA,NA,NA,3839,749,70
Kentucky,Clay,NA,NA,NA,NA,NA,NA,4175,796,0
Kentucky,Fayette,NA,NA,NA,NA,NA,NA,47735,72532,1341
Kentucky,Franklin,NA,NA,NA,NA,NA,NA,9860,11702,359
Kentucky,Henry,NA,NA,NA,NA,NA,NA,3735,2230,200
Kentucky,Jackson,NA,NA,NA,NA,NA,NA,3579,372,0
Kentucky,Jefferson,NA,NA,NA,NA,NA,NA,109011,177171,3890
Kentucky,Lawrence,NA,NA,NA,NA,NA,NA,3903,1240,0
Kentucky,Lee,NA,NA,NA,NA,NA,NA,1935,423,0
Kentucky,Madison,NA,NA,NA,NA,NA,NA,20367,13523,421
Kentucky,Marion,NA,NA,NA,NA,NA,NA,3327,2750,0
Kentucky,Marshall,NA,NA,NA,NA,NA,NA,9780,4576,0
Kentucky,Monroe,NA,NA,NA,NA,NA,NA,3843,386,0
Kentucky,Montgomery,NA,NA,NA,NA,NA,NA,6484,3661,136
Kentucky,Morgan,NA,NA,NA,NA,NA,NA,3077,1152,0
Kentucky,Perry,NA,NA,NA,NA,NA,NA,7248,2332,0
Kentucky,Pike,NA,NA,NA,NA,NA,NA,14667,4328,0
Kentucky,Russell,NA,NA,NA,NA,NA,NA,6013,1118,0
Kentucky,Shelby,NA,NA,NA,NA,NA,NA,10567,5982,571
Kentucky,Washington,NA,NA,NA,NA,NA,NA,3204,1480,105
Kentucky,Boone,NA,NA,NA,NA,NA,NA,27912,12548,1437
Kentucky,Carroll,NA,NA,NA,NA,NA,NA,1904,1350,99
Kentucky,Clark,NA,NA,NA,NA,NA,NA,9119,5418,179
Kentucky,Crittenden,NA,NA,NA,NA,NA,NA,2548,808,0
Kentucky,Fulton,NA,NA,NA,NA,NA,NA,1193,696,0
Kentucky,Grant,NA,NA,NA,NA,NA,NA,5205,1816,232
Kentucky,Johnson,NA,NA,NA,NA,NA,NA,6518,1261,0
Kentucky,Lincoln,NA,NA,NA,NA,NA,NA,6241,1732,0
Kentucky,Logan,NA,NA,NA,NA,NA,NA,5753,2893,0
Kentucky,Pulaski,NA,NA,NA,NA,NA,NA,18076,3384,0
Kentucky,Scott,NA,NA,NA,NA,NA,NA,12522,9158,288
Kentucky,Union,NA,NA,NA,NA,NA,NA,3570,1964,0
Kentucky,Martin,NA,NA,NA,NA,NA,NA,2836,401,0
Kentucky,Taylor,NA,NA,NA,NA,NA,NA,7062,2456,0
Kentucky,Floyd,NA,NA,NA,NA,NA,NA,8763,3499,0
Kentucky,Hancock,NA,NA,NA,NA,NA,NA,2240,1282,93
Kentucky,Hart,NA,NA,NA,NA,NA,NA,4444,1745,172
Kentucky,Warren,NA,NA,NA,NA,NA,NA,25029,13935,687
Kentucky,Wayne,NA,NA,NA,NA,NA,NA,5381,1232,0
Kentucky,Webster,NA,NA,NA,NA,NA,NA,3034,1361,0
Kentucky,Adair,NA,NA,NA,NA,NA,NA,5624,1273,0
Kentucky,Clinton,NA,NA,NA,NA,NA,NA,3311,516,0
Kentucky,Hardin,NA,NA,NA,NA,NA,NA,20258,11887,835
Kentucky,Harrison,NA,NA,NA,NA,NA,NA,4094,2260,131
Kentucky,Lyon,NA,NA,NA,NA,NA,NA,2283,1169,0
Kentucky,Lewis,NA,NA,NA,NA,NA,NA,2620,516,75
Kentucky,Christian,NA,NA,NA,NA,NA,NA,10261,6622,0
Kentucky,Cumberland,NA,NA,NA,NA,NA,NA,2364,422,0
Kentucky,Gallatin,NA,NA,NA,NA,NA,NA,1876,898,139
Kentucky,Henderson,NA,NA,NA,NA,NA,NA,8746,6247,0
Kentucky,Knox,NA,NA,NA,NA,NA,NA,7630,1445,0
Kentucky,Livingston,NA,NA,NA,NA,NA,NA,2687,1136,0
Kentucky,Mason,NA,NA,NA,NA,NA,NA,3666,1779,91
Kentucky,McLean,NA,NA,NA,NA,NA,NA,2663,1266,0
Kentucky,Mercer,NA,NA,NA,NA,NA,NA,6090,2413,190
Kentucky,Woodford,NA,NA,NA,NA,NA,NA,6932,5878,112
Kentucky,Allen,NA,NA,NA,NA,NA,NA,4943,1295,0
Kentucky,Anderson,NA,NA,NA,NA,NA,NA,6864,3386,119
Kentucky,Bourbon,NA,NA,NA,NA,NA,NA,4922,3123,118
Kentucky,Meade,NA,NA,NA,NA,NA,NA,6589,3189,273
Kentucky,Todd,NA,NA,NA,NA,NA,NA,2640,1280,0
Kentucky,Boyd,NA,NA,NA,NA,NA,NA,8912,5787,326
Kentucky,Harlan,NA,NA,NA,NA,NA,NA,6849,1395,0
Kentucky,Carter,NA,NA,NA,NA,NA,NA,5621,2787,0
Kentucky,Campbell,NA,NA,NA,NA,NA,NA,19605,13111,1195
Kentucky,Hickman,NA,NA,NA,NA,NA,NA,1235,521,0
Kentucky,Robertson,NA,NA,NA,NA,NA,NA,531,296,7
Kentucky,Bell,NA,NA,NA,NA,NA,NA,6155,1320,0
Kentucky,Caldwell,NA,NA,NA,NA,NA,NA,3476,1474,0
Kentucky,Grayson,NA,NA,NA,NA,NA,NA,6439,1713,191
Kentucky,Hopkins,NA,NA,NA,NA,NA,NA,11034,5055,0
Kentucky,Oldham,NA,NA,NA,NA,NA,NA,16495,9824,706
Kentucky,Green,NA,NA,NA,NA,NA,NA,3462,669,67
Kentucky,Daviess,NA,NA,NA,NA,NA,NA,21709,12611,797
Kentucky,Ohio,NA,NA,NA,NA,NA,NA,5888,2071,0
Kentucky,Owen,NA,NA,NA,NA,NA,NA,2784,1168,132
Kentucky,Spencer,NA,NA,NA,NA,NA,NA,5760,2000,226
Kentucky,Whitley,NA,NA,NA,NA,NA,NA,8029,1434,0
Kentucky,Simpson,NA,NA,NA,NA,NA,NA,3904,2332,0
Kentucky,Powell,NA,NA,NA,NA,NA,NA,3179,1671,90
Kentucky,Nelson,NA,NA,NA,NA,NA,NA,10150,5617,360
Kentucky,Bath,NA,NA,NA,NA,NA,NA,2768,1776,60
Kentucky,Nicholas,NA,NA,NA,NA,NA,NA,1603,924,24
Kentucky,Pendleton,NA,NA,NA,NA,NA,NA,3242,1193,140
Kentucky,Ballard,NA,NA,NA,NA,NA,NA,2414,1027,0
Kentucky,Calloway,NA,NA,NA,NA,NA,NA,7818,4809,0
Kentucky,Carlisle,NA,NA,NA,NA,NA,NA,1703,603,0
Kentucky,Casey,NA,NA,NA,NA,NA,NA,4141,630,0
Kentucky,Graves,NA,NA,NA,NA,NA,NA,9683,3701,0
Kentucky,McCracken,NA,NA,NA,NA,NA,NA,15638,8701,0
Kentucky,Metcalfe,NA,NA,NA,NA,NA,NA,3300,1017,0
Kentucky,Muhlenberg,NA,NA,NA,NA,NA,NA,6249,4739,0
Kentucky,Trigg,NA,NA,NA,NA,NA,NA,3910,1866,0
Kentucky,Barren,NA,NA,NA,NA,NA,NA,10812,3744,300
Kentucky,Boyle,NA,NA,NA,NA,NA,NA,6479,3828,223
Kentucky,Breckinridge,NA,NA,NA,NA,NA,NA,5573,1975,149
Kentucky,Bullitt,NA,NA,NA,NA,NA,NA,18205,7810,696
Kentucky,Edmonson,NA,NA,NA,NA,NA,NA,3429,911,67
Kentucky,Garrard,NA,NA,NA,NA,NA,NA,4416,1258,113
Kentucky,Jessamine,NA,NA,NA,NA,NA,NA,13199,7000,331
Kentucky,LaRue,NA,NA,NA,NA,NA,NA,3511,1178,104
Kentucky,Bracken,NA,NA,NA,NA,NA,NA,1947,790,81
Kentucky,Greenup,NA,NA,NA,NA,NA,NA,8101,4467,308
Kentucky,Kenton,NA,NA,NA,NA,NA,NA,30876,20195,2148
Kentucky,Trimble,NA,NA,NA,NA,NA,NA,1858,1030,79
Kentucky,Breathitt,NA,NA,NA,NA,NA,NA,3140,1367,0
Kentucky,Elliott,NA,NA,NA,NA,NA,NA,964,803,0
Kentucky,Knott,NA,NA,NA,NA,NA,NA,3484,1648,0
Kentucky,Laurel,NA,NA,NA,NA,NA,NA,13810,2597,0
Kentucky,Leslie,NA,NA,NA,NA,NA,NA,3266,376,0
Kentucky,Letcher,NA,NA,NA,NA,NA,NA,5917,1749,0
Kentucky,Magoffin,NA,NA,NA,NA,NA,NA,3859,1422,0
Kentucky,McCreary,NA,NA,NA,NA,NA,NA,4323,637,0
Kentucky,Owsley,NA,NA,NA,NA,NA,NA,1533,288,0
Kentucky,Rockcastle,NA,NA,NA,NA,NA,NA,4688,666,0
Kentucky,Rowan,NA,NA,NA,NA,NA,NA,4603,2837,0
Kentucky,Estill,NA,NA,NA,NA,NA,NA,3948,1471,54
Kentucky,Fleming,NA,NA,NA,NA,NA,NA,3926,1638,54
Kentucky,Menifee,NA,NA,NA,NA,NA,NA,1800,976,44
Kentucky,Wolfe,NA,NA,NA,NA,NA,NA,1450,1125,36
Louisiana,Franklin,NA,NA,NA,NA,NA,NA,5263,1217,119
Louisiana,Jackson,NA,NA,NA,NA,NA,NA,3801,1537,157
Louisiana,Jefferson,NA,NA,NA,NA,NA,NA,58636,56667,17034
Louisiana,Madison,NA,NA,NA,NA,NA,NA,1621,1480,92
Louisiana,Washington,NA,NA,NA,NA,NA,NA,8376,3599,612
Louisiana,Grant,NA,NA,NA,NA,NA,NA,5126,669,201
Louisiana,Lafayette,NA,NA,NA,NA,NA,NA,50626,25733,956
Louisiana,Lincoln,NA,NA,NA,NA,NA,NA,8254,4458,474
Louisiana,Ouachita,NA,NA,NA,NA,NA,NA,31176,14427,1469
Louisiana,Union,NA,NA,NA,NA,NA,NA,5833,1709,160
Louisiana,DeSoto,NA,NA,NA,NA,NA,NA,6842,3166,195
Louisiana,Jeff Davis,NA,NA,NA,NA,NA,NA,6995,2130,104
Louisiana,Webster,NA,NA,NA,NA,NA,NA,8360,3735,228
Louisiana,LaSalle,NA,NA,NA,NA,NA,NA,4117,359,105
Louisiana,Livingston,NA,NA,NA,NA,NA,NA,36200,4461,684
Louisiana,Richland,NA,NA,NA,NA,NA,NA,5149,1680,160
Louisiana,Vermilion,NA,NA,NA,NA,NA,NA,14513,3466,138
Louisiana,Allen,NA,NA,NA,NA,NA,NA,4268,1434,197
Louisiana,Orleans,NA,NA,NA,NA,NA,NA,9334,108000,12289
Louisiana,Caddo,NA,NA,NA,NA,NA,NA,38638,33952,1600
Louisiana,Cameron,NA,NA,NA,NA,NA,NA,2109,254,20
Louisiana,Claiborne,NA,NA,NA,NA,NA,NA,2746,1462,91
Louisiana,Caldwell,NA,NA,NA,NA,NA,NA,2532,449,64
Louisiana,Red River,NA,NA,NA,NA,NA,NA,1731,1110,49
Louisiana,Sabine,NA,NA,NA,NA,NA,NA,5334,1048,138
Louisiana,Vernon,NA,NA,NA,NA,NA,NA,8442,1691,202
Louisiana,St. Charles,NA,NA,NA,NA,NA,NA,4569,7219,5724
Louisiana,Lafourche,NA,NA,NA,NA,NA,NA,23738,5275,594
Louisiana,Plaquemines,NA,NA,NA,NA,NA,NA,5901,2119,205
Louisiana,St. Bernard,NA,NA,NA,NA,NA,NA,7253,3467,272
Louisiana,St. Tammany,NA,NA,NA,NA,NA,NA,70349,22663,1854
Louisiana,Tangipahoa,NA,NA,NA,NA,NA,NA,24503,11250,1077
Louisiana,Terrebonne,NA,NA,NA,NA,NA,NA,22499,6711,674
Louisiana,Ascension,NA,NA,NA,NA,NA,NA,26932,11674,2294
Louisiana,Assumption,NA,NA,NA,NA,NA,NA,3223,2493,778
Louisiana,East Baton Rouge,NA,NA,NA,NA,NA,NA,75667,70412,4011
Louisiana,Iberville,NA,NA,NA,NA,NA,NA,2701,6086,2439
Louisiana,St. James,NA,NA,NA,NA,NA,NA,0,5543,2868
Louisiana,St. John the Baptist,NA,NA,NA,NA,NA,NA,2349,9029,2345
Louisiana,West Baton Rouge,NA,NA,NA,NA,NA,NA,3724,4056,1439
Louisiana,Acadia,NA,NA,NA,NA,NA,NA,16376,3828,207
Louisiana,Calcasieu,NA,NA,NA,NA,NA,NA,38203,20458,1086
Louisiana,Iberia,NA,NA,NA,NA,NA,NA,14246,7230,129
Louisiana,St. Landry,NA,NA,NA,NA,NA,NA,15200,10890,1062
Louisiana,St. Martin,NA,NA,NA,NA,NA,NA,12968,5629,154
Louisiana,St. Mary,NA,NA,NA,NA,NA,NA,11329,5763,161
Louisiana,Beauregard,NA,NA,NA,NA,NA,NA,8181,1626,218
Louisiana,Bienville,NA,NA,NA,NA,NA,NA,2803,2006,108
Louisiana,Bossier,NA,NA,NA,NA,NA,NA,24755,8083,584
Louisiana,Evangeline,NA,NA,NA,NA,NA,NA,7072,2537,246
Louisiana,Natchitoches,NA,NA,NA,NA,NA,NA,6439,4109,232
Louisiana,Avoyelles,NA,NA,NA,NA,NA,NA,7417,2815,407
Louisiana,Catahoula,NA,NA,NA,NA,NA,NA,2365,816,88
Louisiana,Concordia,NA,NA,NA,NA,NA,NA,3812,2013,145
Louisiana,East Carroll,NA,NA,NA,NA,NA,NA,1117,1071,103
Louisiana,East Feliciana,NA,NA,NA,NA,NA,NA,4028,2497,238
Louisiana,Morehouse,NA,NA,NA,NA,NA,NA,4759,3029,211
Louisiana,Rapides,NA,NA,NA,NA,NA,NA,27233,12087,1500
Louisiana,St. Helena,NA,NA,NA,NA,NA,NA,2007,2089,104
Louisiana,Tensas,NA,NA,NA,NA,NA,NA,1021,770,62
Louisiana,West Carroll,NA,NA,NA,NA,NA,NA,2634,363,48
Louisiana,West Feliciana,NA,NA,NA,NA,NA,NA,2875,1505,179
Louisiana,Winn,NA,NA,NA,NA,NA,NA,2854,911,108
Louisiana,Pointe Coupee,NA,NA,NA,NA,NA,NA,6479,2993,187
North Carolina,Cherokee,NA,NA,NA,NA,NA,NA,8094,2520,198
North Carolina,Clay,NA,NA,NA,NA,NA,NA,3688,1297,136
North Carolina,Franklin,NA,NA,NA,NA,NA,NA,13526,11069,765
North Carolina,Jackson,NA,NA,NA,NA,NA,NA,7398,7173,411
North Carolina,Lee,NA,NA,NA,NA,NA,NA,10683,8737,0
North Carolina,Macon,NA,NA,NA,NA,NA,NA,10085,4874,340
North Carolina,Madison,NA,NA,NA,NA,NA,NA,4957,3995,217
North Carolina,Montgomery,NA,NA,NA,NA,NA,NA,5458,3580,0
North Carolina,Randolph,NA,NA,NA,NA,NA,NA,36908,9837,0
North Carolina,Washington,NA,NA,NA,NA,NA,NA,1927,2800,0
North Carolina,Cleveland,NA,NA,NA,NA,NA,NA,21726,11513,0
North Carolina,Lincoln,NA,NA,NA,NA,NA,NA,22545,8831,0
North Carolina,Polk,NA,NA,NA,NA,NA,NA,5461,3671,0
North Carolina,Union,NA,NA,NA,NA,NA,NA,51292,33680,1560
North Carolina,Graham,NA,NA,NA,NA,NA,NA,2707,837,83
North Carolina,Orange,NA,NA,NA,NA,NA,NA,12806,51539,2179
North Carolina,Martin,NA,NA,NA,NA,NA,NA,4309,4742,0
North Carolina,Burke,NA,NA,NA,NA,NA,NA,18475,9182,536
North Carolina,Chatham,NA,NA,NA,NA,NA,NA,15439,20315,0
North Carolina,Forsyth,NA,NA,NA,NA,NA,NA,59416,75598,0
North Carolina,Mitchell,NA,NA,NA,NA,NA,NA,4750,1404,105
North Carolina,Richmond,NA,NA,NA,NA,NA,NA,6738,7019,286
North Carolina,Warren,NA,NA,NA,NA,NA,NA,2456,4778,0
North Carolina,Wayne,NA,NA,NA,NA,NA,NA,20179,15602,602
North Carolina,Wilkes,NA,NA,NA,NA,NA,NA,17401,5403,0
North Carolina,Alexander,NA,NA,NA,NA,NA,NA,10454,3346,0
North Carolina,Cumberland,NA,NA,NA,NA,NA,NA,37627,54528,392
North Carolina,Henderson,NA,NA,NA,NA,NA,NA,28889,18826,891
North Carolina,Wilson,NA,NA,NA,NA,NA,NA,13377,14845,194
North Carolina,Johnston,NA,NA,NA,NA,NA,NA,40796,23681,1712
North Carolina,Northampton,NA,NA,NA,NA,NA,NA,2688,4586,0
